,0
2784,서울사립대
2785,해외대
2786,지방국립대
2787,지방거점국립대(전북대학교)
2788,서울사립대(중경외시)
2789,서울사립대(중경외시)
2790,서울사립대(서성한)
2791,지방국립대(부경대학교)
2792,서울사립대(고려대학교)
2793,서울사립대
2794,서울사립대(숭실대학교)
2795,서울공립대(서울시립대학교)
2796,서울국립대(서울과학기술대학교)
2797,건
2798,서울사립대(연세대학교)
2799,학점 3.58 
2800,지방국립대(인천대학교)
2801,서울사립대
2802,지방국립대(인천대학교)
2803,지방거점국립대(전북대학교)
2804,지방거점국립대
2805,서울사립대(한양대학교)
2806,서울사립대(건동홍)
2807,국립대 
2808,지방사립대
2809,서울사립대(고려대학교)
2810,서울사립대(고려대학교)
2811,지방국립대(부경대학교)
2812,지방거점국립대
2813,서울사립대
2814,지방사립대(경기)
2815,학점 3.35 
2816,sky 
2817,해외대
2818,전기공학과 
2819,서울사립대(건국대학교)
2820,서울사립대(중경외시)
2821,지방국립대(인천대학교)
2822,지방사립대(경기)
2823,서울사립대(건동홍)
2824,가톨릭대 
2825,해외대
2826,지방국립대(인천대학교)
2827,서울사립대
2828,지방사립대
2829,지방사립대(인하대학교)
2830,
2831,지방국립대 
2832,서울사립대(서성한)
2833,서울사립대(건동홍)
2834,지방거점국립대(전남대학교)
2835,지방사립대
2836,서울사립대(서성한)
2837,SKY 
2838,경영 
2839,지방사립대
2840,서울사립대(서성한)
2841,경영 
2842,
2843,서울사립대(숭실대학교)
2844,지방국립대(부경대학교)
2845,sky 
2846,sky 
2847,
2848,지방사립대(경기)
2849,서울사립대(건동홍)
2850,서울사립대(숭실대학교)
2851,SKY 
2852,지방사립 
2853,서울사립대(중경외시)
2854,서울사립대
2855,서울사립대(서성한)
2856,
2857,
2858,서울사립대(숭실대학교)
2859,지방거점국립대
2860,
2861,지방거점국립대
2862,해외대
2863,서울사립대(단국대학교)
2864,서울사립대(서성한)
2865,가톨릭대 
2866,가톨릭대 
2867,서울사립대(성균관대학교)
2868,지방사립대
2869,서울사립대(중앙대학교)
2870,서울사립대(한양대학교)
2871,
2872,지방국립대
2873,지방사립 
2874,서울국립대(서울과학기술대학교)
2875,서울사립대
2876,sky 
2877,서울사립대
2878,서울사립대(중경외시)
2879,지방거점국립대
2880,
2881,지방거점국립대
2882,해외대
2883,서울사립대(단국대학교)
2884,서울사립대(서성한)
2885,가톨릭대 
2886,가톨릭대 
2887,서울사립대(성균관대학교)
2888,지방사립대
2889,서울사립대(중앙대학교)
2890,서울사립대(한양대학교)
2891,
2892,지방국립대
2893,지방사립 
2894,서울국립대(서울과학기술대학교)
2895,서울사립대
2896,sky 
2897,서울사립대
2898,서울사립대(중경외시)
2899,지방거점국립대
2900,지방거점국립대
2901,서울사립대(서성한)
2902,지방거점국립대
2903,KAIST 
2904,서울사립대(건동홍)
2905,서울사립대
2906,서울사립대
2907,서울사립대
2908,서울사립대(서성한)
2909,지방사립대(경기)
2910,서울사립대(중경외시)
2911,서울사립대(서성한)
2912,서울사립대(연세대학교)
2913,서울사립대(동국대학교)
2914,서울사립대
2915,서울사립대
2916,해외대
2917,서울사립대
2918,서울사립대(서성한)
2919,서울사립대(중경외시)
2920,서울사립대(중경외시)
2921,지방국립대(부경대학교)
2922,서울사립대(중경외시)
2923,서울사립대(서성한)
2924,서울사립대(고려대학교)
2925,서울사립대(숭실대학교)
2926,서울사립대(서성한)
2927,서울사립대
2928,지방국립대(인천대학교)
2929,지방거점국립대(전북대학교)
2930,서울사립대
2931,서울공립대(서울시립대학교)
2932,건
2933,서울사립대(연세대학교)
2934,지방국립대(인천대학교)
2935,서울국립대(서울과학기술대학교)
2936,학점 3.58 
2937,서울사립대(고려대학교)
2938,서울사립대(한양대학교)
2939,지방사립대
2940,서울사립대(건동홍)
2941,국립대 
2942,지방국립대(부경대학교)
2943,지방사립대(경기)
2944,지방거점국립대
2945,sky 
2946,서울사립대
2947,학점 3.35 
2948,해외대
2949,지방거점국립대(전북대학교)
2950,지방국립대(인천대학교)
2951,서울사립대
2952,서울사립대(건국대학교)
2953,서울사립대(중경외시)
2954,전기공학과 
2955,지방사립대(경기)
2956,서울사립대
2957,지방사립대
2958,지방사립대(인하대학교)
2959,
2960,지방국립대(인천대학교)
2961,서울사립대(건동홍)
2962,지방국립대 
2963,서울사립대(서성한)
2964,지방거점국립대(전남대학교)
2965,서울사립대(건동홍)
2966,지방국립대 
2967,지방사립대
2968,경영 
2969,지방사립대
2970,경영 
2971,SKY 
2972,서울사립대(서성한)
2973,서울사립대(서성한)
2974,서울사립대(숭실대학교)
2975,
2976,지방국립대(부경대학교)
2977,sky 
2978,서울사립대(서성한)
2979,서울사립대(연세대학교)
2980,서울사립대(서성한)
2981,서울사립대(연세대학교)
2982,화학 
2983,지방사립 
2984,서울사립대
2985,지방거점국립대
2986,
2987,지방거점국립대(경북대학교)
2988,지방사립대(경기)
2989,지방국립대 
2990,서울중위권 
2991,
2992,지방거점국립대
2993,지방거점국립대
2994,학점 3.2 
2995,서울사립대(경희대학교)
2996,서울사립대(서성한)
2997,서울사립대(성균관대학교)
2998,서울사립대(연세대학교)
2999,서울사립대(고려대학교)
3000,서울사립대(서성한)
3001,서울사립대(연세대학교)
3002,화학 
3003,지방사립 
3004,서울사립대
3005,지방거점국립대
3006,
3007,지방거점국립대(경북대학교)
3008,지방사립대(경기)
3009,지방국립대 
3010,서울중위권 
3011,
3012,지방거점국립대
3013,지방거점국립대
3014,학점 3.2 
3015,서울사립대(경희대학교)
3016,서울사립대(서성한)
3017,서울사립대(성균관대학교)
3018,서울사립대(연세대학교)
3019,서울사립대(고려대학교)
3020,부산외대 
3021,서울사립대(동국대학교)
3022,정보통신공학 
3023,"토익 845, 토익스피킹 레벨6"
3024,서울사립대(연세대학교)
3025,서울사립대
3026,지방국립 
3027,SKY 
3028,서울사립대(경희대학교)
3029,서울사립대(서성한)
3030,방송관련학과 
3031,서울사립대
3032,서울사립대(아주대학교)
3033,서울사립대(서성한)
3034,해외대
3035,서울사립대
3036,서울사립대(경희대학교)
3037,
3038,서울사립대
3039,서울사립대
3040,서울사립대
3041,인하 
3042,서울사립대
3043,서울사립대(한양대학교)
3044,지방국립대
3045,서울사립대(서성한)
3046,서울사립대(연세대학교)
3047,서울사립대(연세대학교)
3048,
3049,지방거점국립대(부산대학교)
3050,지방국립대(인천대학교)
3051,지방거점국립대(전남대학교)
3052,지방사립대(경기)
3053,서울사립대(숭실대학교)
3054,지방사립 
3055,서울사립대
3056,서울사립대
3057,서울사립대
3058,서울사립대(중경외시)
3059,지방사립대
3060,지방사립대(경기)
3061,서울사립대(한국외국어대학교)
3062,지방국립 
3063,서울사립대(성균관대학교)
3064,지방거점국립대
3065,서울사립대(경희대학교)
3066,
3067,지방거점국립대
3068,sky 
3069,서울사립대(서성한)
3070,서울사립대(연세대학교)
3071,지방거점국립대(경북대학교)
3072,서울사립대
3073,지방사립대(경기)
3074,서울사립대(숭실대학교)
3075,서울사립대(서성한)
3076,지방사립대(경기)
3077,서울사립대(중경외시)
3078,지방사립대
3079,서울사립대(한양대학교)
3080,서울사립대
3081,인하 
3082,서울사립대
3083,서울사립대(한양대학교)
3084,지방국립대
3085,서울사립대(서성한)
3086,서울사립대(연세대학교)
3087,지방사립대(경기)
3088,
3089,지방거점국립대(부산대학교)
3090,지방국립대(인천대학교)
3091,지방거점국립대(전남대학교)
3092,지방사립대(경기)
3093,서울사립대(숭실대학교)
3094,지방사립 
3095,서울사립대
3096,서울사립대
3097,서울사립대
3098,서울사립대(중경외시)
3099,지방사립대
3100,경영학 
3101,지방사립대(경기)
3102,서울사립대(건국대학교)
3103,지방사립대
3104,해외대
3105,서울사립대(중경외시)
3106,서울사립대(명지대학교)
3107,서울사립대(동덕여자대학교)
3108,지방국립대(인천대학교)
3109,지방사립대(경기)
3110,서울사립대
3111,가톨릭대 
3112,서울사립대(아주대학교)
3113,지방국립대(인천대학교)
3114,지방거점국립대(충북대학교)
3115,안전공학과 
3116,서울사립대
3117,서울사립대(서성한)
3118,지방사립대(조선대학교)
3119,지방거점국립대
3120,기계 
3121,지방국립대(부경대학교)
3122,지방사립대(순천향대학교)
3123,서울사립대(숭실대학교)
3124,서울사립대(건국대학교)
3125,서울사립대
3126,서울사립대(숭실대학교)
3127,서울사립대
3128,IT관련 
3129,지방사립대(경기)
3130,지방국립대(인천대학교)
3131,서울사립대
3132,서울사립대(중경외시)
3133,해외대(영국)
3134,경희 
3135,상하이 복단대학교 
3136,서울사립대(연세대학교)
3137,지방거점국립대(전북대학교)
3138,서울사립대
3139,지방사립 
3140,정보통신공학 
3141,서울사립대(동국대학교)
3142,지방국립 
3143,SKY 
3144,서울사립대
3145,"토익 845, 토익스피킹 레벨6"
3146,
3147,서울사립대
3148,서울사립대
3149,서울사립대(서성한)
3150,서울사립대(서성한)
3151,서울사립대(경희대학교)
3152,방송관련학과 
3153,해외대
3154,서울사립대(아주대학교)
3155,서울사립대
3156,서울사립대
3157,서울사립대(중경외시)
3158,서울사립대(중경외시)
3159,지방사립 
3160,정보통신공학 
3161,서울사립대(동국대학교)
3162,지방국립 
3163,SKY 
3164,서울사립대
3165,"토익 845, 토익스피킹 레벨6"
3166,
3167,서울사립대
3168,서울사립대
3169,서울사립대(서성한)
3170,서울사립대(서성한)
3171,서울사립대(경희대학교)
3172,방송관련학과 
3173,해외대
3174,서울사립대(아주대학교)
3175,서울사립대
3176,서울사립대
3177,서울사립대(중경외시)
3178,서울사립대(중경외시)
3179,지방사립 
3180,서울사립대(중경외시)
3181,서울사립대(숭실대학교)
3182,지방사립 
3183,서울사립대
3184,서울사립대(연세대학교)
3185,지방거점국립대
3186,지방거점국립대(경북대학교)
3187,sky 
3188,서울사립대(경희대학교)
3189,지방거점국립대
3190,
3191,서울사립대
3192,서울사립대(서성한)
3193,서울사립대(중경외시)
3194,지방사립대(경기)
3195,지방사립대
3196,서울사립대(숭실대학교)
3197,서울사립대(서성한)
3198,지방사립대(경기)
3199,서울사립대(건국대학교)
3200,지방사립대
3201,지방사립대(경기)
3202,해외대
3203,경영학 
3204,서울사립대(한양대학교)
3205,서울사립대(명지대학교)
3206,서울사립대(중경외시)
3207,가톨릭대 
3208,서울사립대(아주대학교)
3209,지방국립대(인천대학교)
3210,지방거점국립대(충북대학교)
3211,안전공학과 
3212,서울사립대
3213,지방국립대(인천대학교)
3214,지방사립대(조선대학교)
3215,서울사립대(동덕여자대학교)
3216,지방사립대(경기)
3217,지방거점국립대
3218,서울사립대
3219,
3220,서울사립대
3221,서울사립대(명지대학교)
3222,서울사립대(중경외시)
3223,지방사립대(순천향대학교)
3224,서울사립대
3225,서울사립대(숭실대학교)
3226,서울사립대
3227,지방국립대(인천대학교)
3228,서울사립대(숭실대학교)
3229,서울사립대(건국대학교)
3230,IT관련 
3231,지방사립대(경기)
3232,지방거점국립대(전북대학교)
3233,경희 
3234,상하이 복단대학교 
3235,해외대(영국)
3236,서울사립대
3237,서울사립대
3238,서울사립대(중경외시)
3239,지방사립 
3240,정보통신공학 
3241,서울사립대(동국대학교)
3242,지방국립 
3243,SKY 
3244,서울사립대
3245,"토익 845, 토익스피킹 레벨6"
3246,서울사립대(서성한)
3247,서울사립대(연세대학교)
3248,서울사립대(서성한)
3249,
3250,서울사립대(경희대학교)
3251,방송관련학과 
3252,서울사립대
3253,서울사립대
3254,지방사립 
3255,서울사립대(중경외시)
3256,해외대
3257,서울사립대(아주대학교)
3258,서울사립대
3259,서울사립대(중경외시)
3260,서울사립대
3261,
3262,서울사립대(광운대학교)
3263,서울사립대(고려대학교)
3264,
3265,서울사립대(이화여자대학교)
3266,서울사립대(이화여자대학교)
3267,
3268,서울사립대
3269,서울사립대(중앙대학교)
3270,지방거점국립대
3271,서울사립대(건동홍)
3272,서울사립대(서성한)
3273,서울사립대
3274,서울사립대
3275,서울사립대(한양대학교)
3276,지방거점국립대
3277,학점 3.5 
3278,서울사립대(숭실대학교)
3279,서울사립대(경희대학교)
3280,서울사립대
3281,
3282,서울사립대(광운대학교)
3283,서울사립대(고려대학교)
3284,
3285,서울사립대(이화여자대학교)
3286,서울사립대(이화여자대학교)
3287,
3288,서울사립대
3289,서울사립대(중앙대학교)
3290,지방거점국립대
3291,서울사립대(건동홍)
3292,서울사립대(서성한)
3293,서울사립대
3294,서울사립대
3295,서울사립대(한양대학교)
3296,지방거점국립대
3297,학점 3.5 
3298,서울사립대(숭실대학교)
3299,서울사립대(경희대학교)
3300,서울사립대(건동홍)
3301,서울사립대
3302,지방사립대
3303,서울사립대(건국대학교)
3304,지방사립대(계명대학교)
3305,서울사립대(한양대학교)
3306,서울사립대
3307,서울사립대(건동홍)
3308,
3309,서울사립대
3310,지방거점국립대
3311,지방사립대
3312,서울사립대(서성한)
3313,GIST 
3314,서울사립대
3315,정보보호학과 
3316,서울사립대(중경외시)
3317,지방거점국립대
3318,지방사립대
3319,지방국립대
3320,지방거점국립대
3321,인
3322,지방거점국립대
3323,지방국립대(인천대학교)
3324,
3325,지방사립대(경기)
3326,지방사립대(경기)
3327,서울사립대(건국대학교)
3328,지방사립대
3329,서울사립대
3330,지방거점국립대
3331,서울사립대
3332,지방사립대 
3333,
3334,서울사립대(건국대학교)
3335,서울사립대(연세대학교)
3336,서울사립대(중경외시)
3337,sky 
3338,서울사립대
3339,지방사립대
3340,서울사립대
3341,지방사립대(홍익대학교)
3342,지방거점국립대
3343,서울사립대(숭실대학교)
3344,서울사립대(연세대학교)
3345,학점 4 
3346,서울사립대(연세대학교)
3347,서울사립대
3348,지방사립대(한국기술교육대학교)
3349,지방거점국립대
3350,지방거점국립대
3351,지방사립대
3352,지방국립대(부경대학교)
3353,인하 
3354,서울사립대
3355,서울사립대
3356,서울사립대(중경외시)
3357,지방국립대(인천대학교)
3358,경기과학기술대학교 
3359,UNIST 
3360,지방국립대(인천대학교)
3361,지방거점국립대(경북대학교)
3362,지방거점국립대(전북대학교)
3363,서울사립대
3364,지방국립 
3365,서울사립대
3366,
3367,서울사립대(동국대학교)
3368,서울사립대(연세대학교)
3369,지방사립대
3370,서울사립대(동국대학교)
3371,서울사립대(고려대학교)
3372,서울사립대
3373,지방사립대
3374,서울사립대
3375,시립대 
3376,해외대(미국)
3377,학점 4.12 
3378,서울사립대
3379,지방국립대 
3380,서울사립대
3381,지방사립대(한국항공대학교)
3382,서울사립대(건동홍)
3383,지방국립대 
3384,지방거점국립대
3385,지방사립대(경기)
3386,지방사립대
3387,서울사립대(성균관대학교)
3388,서울사립대(고려대학교)
3389,서울사립대(중경외시)
3390,서울사립대(숭실대학교)
3391,해외대
3392,지방국립대(부경대학교)
3393,지방사립대(경기)
3394,지방국립대 
3395,SKY 
3396,서울국립대(서울과학기술대학교)
3397,해외대
3398,서울사립대(고려대학교)
3399,
3400,서울사립대
3401,지방사립대(한국항공대학교)
3402,서울사립대(건동홍)
3403,지방국립대 
3404,지방거점국립대
3405,지방사립대(경기)
3406,지방사립대
3407,서울사립대(성균관대학교)
3408,서울사립대(고려대학교)
3409,서울사립대(중경외시)
3410,서울사립대(숭실대학교)
3411,해외대
3412,지방국립대(부경대학교)
3413,지방사립대(경기)
3414,지방국립대 
3415,SKY 
3416,서울국립대(서울과학기술대학교)
3417,해외대
3418,서울사립대(고려대학교)
3419,
3420,서울사립대(한양대학교)
3421,지방거점국립대
3422,서울사립대
3423,서울사립대(건동홍)
3424,서울사립대(서성한)
3425,GIST 
3426,서울사립대
3427,지방사립대(계명대학교)
3428,서울사립대(한양대학교)
3429,
3430,지방사립대
3431,지방거점국립대
3432,서울사립대
3433,지방국립대(인천대학교)
3434,지방거점국립대
3435,인
3436,지방거점국립대
3437,지방국립대
3438,지방사립대
3439,정보보호학과 
3440,지방거점국립대
3441,서울사립대(중경외시)
3442,지방사립대(경기)
3443,서울사립대(건국대학교)
3444,서울사립대(건국대학교)
3445,서울사립대
3446,지방사립대 
3447,지방사립대
3448,서울사립대
3449,
3450,지방거점국립대
3451,
3452,서울사립대(연세대학교)
3453,학점 4 
3454,sky 
3455,서울사립대
3456,서울사립대(연세대학교)
3457,서울사립대
3458,지방사립대(홍익대학교)
3459,지방거점국립대
3460,서울사립대(숭실대학교)
3461,서울사립대(중경외시)
3462,지방사립대
3463,서울사립대(연세대학교)
3464,지방거점국립대
3465,지방국립대(부경대학교)
3466,인하 
3467,지방사립대
3468,지방사립대(한국기술교육대학교)
3469,지방거점국립대
3470,서울사립대
3471,서울사립대
3472,서울사립대
3473,지방국립대(인천대학교)
3474,지방국립대(인천대학교)
3475,경기과학기술대학교 
3476,지방거점국립대(경북대학교)
3477,UNIST 
3478,지방거점국립대(전북대학교)
3479,서울사립대
3480,지방국립 
3481,서울사립대(중경외시)
3482,
3483,서울사립대(동국대학교)
3484,서울사립대(연세대학교)
3485,지방사립대
3486,지방사립대
3487,지방사립대
3488,서울사립대
3489,서울사립대(동국대학교)
3490,서울사립대(고려대학교)
3491,서울사립대
3492,서울사립대
3493,지방사립대(한국항공대학교)
3494,지방거점국립대
3495,서울사립대(건동홍)
3496,지방사립대(경기)
3497,학점 4.12 
3498,해외대(미국)
3499,지방국립대 
3500,지방사립대(경기)
3501,지방사립대(한국항공대학교)
3502,서울사립대(건동홍)
3503,지방사립대
3504,서울사립대(성균관대학교)
3505,지방국립대 
3506,서울사립대(고려대학교)
3507,서울사립대(중경외시)
3508,SKY 
3509,해외대
3510,지방국립대(부경대학교)
3511,지방사립대(경기)
3512,해외대
3513,서울국립대(서울과학기술대학교)
=======
2573,중경외시 
2574,건국대 
2575,
2576,
2577,인서울 
2578,인서울 
2579,건동홍 
2580,수도권 
2581,
2582,
2583,지거국 
2584,
2585,국민대 
2586,연세대학교 
2587,
2588,
2589,중경외시 
2590,중경외시 
2591,창원대 
2592,안양대학교 
2593,중경외시 
2594,
2595,
2596,인서울 
2597,"도시공학, 컴퓨터공학 "
2598,수도권대학 
2599,지거국 
2600,부산가톨릭대학교 
2601,한양대 
2602,한국해양대 
2603,성균관대학교 
2604,지방 
2605,
2606,
2607,수도권 
2608,
2609,
2610,건동홍 
2611,
2612,연세대학교 
2613,지거국 
2614,중경외시 
2615,창원대 
2616,안양대학교 
2617,
2618,인서울 
2619,"도시공학, 컴퓨터공학 "
2620,지거국 
2621,부산가톨릭대학교 
2622,한양대 
2623,한국해양대 
2624,성균관대학교 
2625,지방 
2626,인서울 
2627,지방국립대 
2628,성균관대학교 
2629,성균관대학교 
2630,지거국 
2631,서울 중상위권 
2632,부산대학교 
2633,부산대학교 
2634,영국 소재 대학 
2635,지방 4년제 
2636,
2637,서울4년제 
2638,중경외시 
2639,
2640,지거국 
2641,부산가톨릭대학교 
2642,한양대 
2643,한국해양대 
2644,성균관대학교 
2645,지방 
2646,인서울 
2647,지방국립대 
2648,서울하위권 
2649,
2650,지거국 
2651,서울 중상위권 
2652,부산대학교 
2653,수도권 4년제 
2654,영국 소재 대학 
2655,지방 4년제 
2656,
2657,서울4년제 
2658,중경외시 
2659,
2660,서울 4년제 
2661,학점 4.20 
2662,
2663,
2664,중앙대 
2665,
2666,해외대 
2667,중경외시 
2668,지거국 
2669,인하대 
2670,공학 
2671,
2672,서울 4년제 
2673,지방국립 
2674,연세대학교 
2675,지거국 
2676,고려대 
2677,체육학과 
2678,
2679,서성한 
2680,부산대학교 
2681,
2682,지방 4년제 
2683,학점 4.20 
2684,
2685,
2686,서울하위권 
2687,
2688,중앙대 
2689,
2690,해외대 
2691,중경외시 
2692,수도권 4년제 
2693,서울 4년제 
2694,서울 4년제 
2695,지방국립 
2696,연세대학교 
2697,지거국 
2698,인하대 
2699,공학 
2700,
2701,서성한 
2702,지거국 
2703,고려대 
2704,체육학과 
2705,
2706,
2707,수도권중위대학 
2708,건동홍 
2709,서울권 
2710,
2711,SKY 
2712,국숭세단 
2713,지방사립 
2714,중경외시 
2715,서울중하위권 
2716,서성한 
2717,지거국 
2718,
2719,
2720,지거국 
2721,서울 
2722,수도권중위대학 
2723,인서울 중위권 
2724,숭실대학교 
2725,지거국 
2726,지방사립 
2727,지방대 
2728,지방국립대 
2729,지방4년제 
2730,중앙대 
2731,
2732,지거국 
2733,외국4년제 
2734,단국대학교 
2735,서성한 
2736,한양대학교 
2737,성균관대학교 
2738,가톨릭대 
2739,동덕여자대학교 
2740,서울4년제 
2741,지방사립 
2742,지방 국립대 
2743,서울과학기술대학교 
2744,sky 
2745,서울 하위권 
2746,중경외시 
2747,
2748,인서울 
2749,지거국 
2750,인서울 
2751,서성한 
2752,건동홍 
2753,지거국 
2754,서울 중상위 
2755,KAIST 
2756,서성한 
2757,중경외시 
2758,서성한 
2759,수도권 
2760,서울4년제 
2761,지방사립 
2762,지방 국립대 
2763,서울과학기술대학교 
2764,sky 
2765,서울 하위권 
2766,중경외시 
2767,
2768,인서울 
2769,지거국 
2770,인서울 
2771,서성한 
2772,건동홍 
2773,지거국 
2774,서울 중상위 
2775,KAIST 
2776,서성한 
2777,중경외시 
2778,서성한 
2779,수도권 
2780,상경 
2781,연세대학교(원주) 
2782,인서울 
2783,동국대학교 
2784,서울 4년제 
2785,해외 
2786,지방 국립대 
2787,전북지방대 
2788,중경외시 
2789,중경외시 
2790,서성한 
2791,부경대학교 
2792,고려대 
2793,서울4년제 
2794,국숭세단 
2795,서울시립대학교 
2796,서울과학기술대학교 
2797,건
2798,연세대학교(원주) 
2799,학점 3.58 
2800,인천대학교 
2801,서울 4년제 
2802,인천대학교 
2803,전북대학교 
2804,지거국 
2805,한양대 
2806,건동홍 
2807,국립대 
2808,지방 4년제 
2809,고려대 
2810,고려대학교 세종 
2811,부경대학교 
2812,지거국 공대 
2813,서울 4년제 
2814,수도권 4년 
2815,학점 3.35 
2816,sky 
2817,해외대 
2818,전기공학과 
2819,건대 
2820,중경외시 
2821,인천대학교 
2822,수도권 
2823,건동홍 
2824,가톨릭대 
2825,외국계 
2826,인천대학교 
2827,서울 4년제 
2828,지방 4년제 
2829,인하대 
2830,
2831,지방국립대 
2832,서성한 
2833,동건홍 
2834,전남대 
2835,지방 사립대 
2836,서성한 
2837,SKY 
2838,경영 
2839,지방 사립 
2840,서성한 
2841,경영 
2842,
2843,국숭세단 
2844,부경대학교 
2845,sky 
2846,sky 
2847,
2848,수도권중위대학 
2849,건동홍 
2850,국숭세단 
2851,SKY 
2852,지방사립 
2853,중경외시 
2854,서울중하위권 
2855,서성한 
2856,
2857,
2858,숭실대학교 
2859,지거국 
2860,
2861,지거국 
2862,외국4년제 
2863,단국대학교 
2864,서성한 
2865,가톨릭대 
2866,가톨릭대 
2867,성균관대학교 
2868,지방4년제 
2869,중앙대 
2870,한양대학교 
2871,
2872,지방 국립대 
2873,지방사립 
2874,서울과학기술대학교 
2875,서울4년제 
2876,sky 
2877,서울 하위권 
2878,중경외시 
2879,지거국 
2880,
2881,지거국 
2882,외국4년제 
2883,단국대학교 
2884,서성한 
2885,가톨릭대 
2886,가톨릭대 
2887,성균관대학교 
2888,지방4년제 
2889,중앙대 
2890,한양대학교 
2891,
2892,지방 국립대 
2893,지방사립 
2894,서울과학기술대학교 
2895,서울4년제 
2896,sky 
2897,서울 하위권 
2898,중경외시 
2899,지거국 
2900,지거국 
2901,서성한 
2902,지거국 
2903,KAIST 
2904,건동홍 
2905,인서울 
2906,서울 중상위 
2907,인서울 
2908,서성한 
2909,수도권 
2910,중경외시 
2911,서성한 
2912,연세대학교(원주) 
2913,동국대학교 
2914,서울 4년제 
2915,인서울 
2916,해외 
2917,상경 
2918,서성한 
2919,중경외시 
2920,중경외시 
2921,부경대학교 
2922,중경외시 
2923,서성한 
2924,고려대 
2925,국숭세단 
2926,서성한 
2927,서울4년제 
2928,인천대학교 
2929,전북대학교 
2930,서울 4년제 
2931,서울시립대학교 
2932,건
2933,연세대학교(원주) 
2934,인천대학교 
2935,서울과학기술대학교 
2936,학점 3.58 
2937,고려대학교 세종 
2938,한양대 
2939,지방 4년제 
2940,건동홍 
2941,국립대 
2942,부경대학교 
2943,수도권 4년 
2944,지거국 공대 
2945,sky 
2946,서울 4년제 
2947,학점 3.35 
2948,해외대 
2949,전북대학교 
2950,인천대학교 
2951,서울 중하위 
2952,건대 
2953,중경외시 
2954,전기공학과 
2955,수도권 
2956,서울 4년제 
2957,지방 4년제 
2958,인하대 
2959,
2960,인천대학교 
2961,건동홍 
2962,지방국립대 
2963,서성한 
2964,전남대 
2965,동건홍 
2966,지방국립대 
2967,지방 사립대 
2968,경영 
2969,지방 사립 
2970,경영 
2971,SKY 
2972,서성한 
2973,서성한 
2974,국숭세단 
2975,
2976,부경대학교 
2977,sky 
2978,서성한 
2979,연세대학교(원주) 
2980,서성한 
2981,연세대학교(원주) 
2982,화학 
2983,지방사립 
2984,인서울 
2985,지거국 
2986,
2987,경북대 
2988,수도권4년제 
2989,지방국립대 
2990,서울중위권 
2991,
2992,지거국 
2993,지거국 
2994,학점 3.2 
2995,경희대 
2996,서성한 
2997,성균관대 
2998,연세대학교(원주) 
2999,고려대학교 
3000,서성한 
3001,연세대학교(원주) 
3002,화학 
3003,지방사립 
3004,인서울 
3005,지거국 
3006,
3007,경북대 
3008,수도권4년제 
3009,지방국립대 
3010,서울중위권 
3011,
3012,지거국 
3013,지거국 
3014,학점 3.2 
3015,경희대 
3016,서성한 
3017,성균관대 
3018,연세대학교(원주) 
3019,고려대학교 
3020,부산외대 
3021,동국대학교 
3022,정보통신공학 
3023,"토익 845, 토익스피킹 레벨6"
3024,연세대 원주 
3025,인서울 4년제 
3026,지방국립 
3027,SKY 
3028,경희대 
3029,서성한 
3030,방송관련학과 
3031,서울 중하위 
3032,아주대학교 
3033,서성한 
3034,해외
3035,서울권 
3036,경희대학교 
3037,
3038,인서울 사립대 
3039,인서울 
3040,서울하위권 
3041,인하 
3042,서울 상위권 
3043,한양대학교 
3044,지방 국립대 
3045,서성한 
3046,연세대학교 
3047,연세대학교 
3048,
3049,부산대 
3050,인천대학교 
3051,전남대 
3052,수도권 
3053,숭실대학교 
3054,지방사립 
3055,서울 중상위 
3056,서울 4년 
3057,인서울 
3058,중경외시 
3059,지방 
3060,수도권 
3061,외국 
3062,지방국립 
3063,성균관대학교 
3064,지거국 
3065,경희대학교 
3066,
3067,지거국 
3068,sky 
3069,서성한 
3070,연세대학교 
3071,경북대학교 
3072,서울상위 
3073,수도권 4년제 
3074,국숭세단 
3075,서성한 
3076,수도권중위대학 
3077,중경외시 
3078,지방 사립대 
3079,한양대 
3080,서울하위권 
3081,인하 
3082,서울 상위권 
3083,한양대학교 
3084,지방 국립대 
3085,서성한 
3086,연세대학교 
3087,수도권중위대학 
3088,
3089,부산대 
3090,인천대학교 
3091,전남대 
3092,수도권 
3093,숭실대학교 
3094,지방사립 
3095,서울 중상위 
3096,서울 4년 
3097,인서울 
3098,중경외시 
3099,지방 
3100,경영학 
3101,수도권 4년제 
3102,건국대 
3103,지방 사립 
3104,해외대 
3105,중경외시 
3106,명지대 
3107,동덕여자대학교 
3108,인천대학교 
3109,수도권 
3110,서울권 
3111,가톨릭대 
3112,아주대학교 
3113,인천대학교 
3114,충북대학교 
3115,안전공학과 
3116,서울 중위권 
3117,서성한 
3118,조선대학교 
3119,지거국 
3120,기계 
3121,부경대학교 
3122,순천향대학교 
3123,숭실대 
3124,건국대학교 
3125,서울권 
3126,숭실대학교 
3127,서울 중위권 
3128,IT관련 
3129,수도권4년 
3130,인천대학교 
3131,서울 하위권 
3132,인서울중경외시 
3133,Kingston University Lodon 
3134,경희 
3135,상하이 복단대학교 
3136,연세대학교(원주) 
3137,전북대학교 
3138,서울 중위권 
3139,지방사립 
3140,정보통신공학 
3141,동국대학교 
3142,지방국립 
3143,SKY 
3144,인서울 4년제 
3145,"토익 845, 토익스피킹 레벨6"
3146,
3147,인서울 사립대 
