,0
1664,서울사립대(경희대학교)
1665,서울사립대
1666,서울사립대
1667,서울사립대
1668,지방사립대
1669,지방사립대(순천향대학교)
1670,서울사립대(고려대학교)
1671,지방사립대
1672,서울사립대(성균관대학교)
1673,서울사립대
1674,지방사립대(인하대학교)
1675,서울사립대(경기대학교)
1676,지방사립대(순천향대학교)
1677,화공
1678,지방국립대
1679,지방국립대
1680,지방사립대
1681,서울사립대(숭실대학교)
1682,서울사립대(중앙대학교)
1683,지방사립대
1684,서울사립대(경희대학교)
1685,서울사립대
1686,서울사립대
1687,서울사립대
1688,지방사립대
1689,지방사립대(순천향대학교)
1690,서울사립대(고려대학교)
1691,지방사립대
1692,서울사립대(성균관대학교)
1693,서울사립대
1694,지방사립대(인하대학교)
1695,서울사립대(경기대학교)
1696,지방사립대(순천향대학교)
1697,화공
1698,지방국립대
1699,지방국립대
1700,서울사립대(서강대학교)
1701,지방사립대(영산대학교)
1702,지방거점국립대
1703,서울사립대(서강대학교)
1704,서울사립대(중앙대학교)
1705,지방거점국립대(전북대학교)
1706,서울사립대(경희대학교)
1707,지방사립대
1708,지방사립대 
1709,지방사립대(순천향대학교)
1710,지방사립대
1711,
1712,서울국립대(서울대학교)
1713,무역학과 
1714,서울사립대(중앙대학교)
1715,지방거점국립대(부산대학교)
1716,해외대
1717,지방사립대
1718,서울사립대(서강대학교)
1719,서울사립대(서강대학교)
1720,지방사립대
1721,서울사립대
1722,서울사립대
1723,서울사립대
1724,서울사립대(아주대학교)
1725,지방사립대
1726,서울공립대(서울시립대학교)
1727,지방사립대
1728,지방거점국립대
1729,서울사립대(고려대학교)
1730,서울사립대(홍익대학교)
1731,서울사립대(중앙대학교)
1732,지방사립대(조선대학교)
1733,서울사립대(숭실대학교)
1734,서울사립대(서강대학교)
1735,지방사립대
1736,서울사립대(한국외국어대학교)
1737,지방국립대(공주대학교)
1738,서울사립대(고려대학교)
1739,서울사립대(성균관대학교)
1740,서울사립대(중앙대학교)
1741,지방거점국립대(부산대학교)
1742,지방국립대(금오공과대학교)
1743,지방국립대
1744,서울사립대(단국대학교)
1745,서울사립대(고려대학교)
1746,서울사립대(성신여자대학교)
1747,서울사립대
1748,지방사립대
1749,서울사립대
1750,서울국립대(서울과학기술대학교)
1751,서울사립대
1752,지방국립대(인천대학교)
1753,지방사립대(인하대학교)
1754,지방거점국립대
1755,지방거점국립대(경북대학교)
1756,지방사립대
1757,지방거점국립대
1758,지방사립대(가천대학교)
1759,서울사립대
1760,서울사립대(서강대학교)
1761,지방사립대 
1762,서울사립대
1763,컴퓨터그래픽 
1764,
1765,지방사립대(조선대학교)
1766,지방사립대(조선대학교)
1767,서울사립대(경희대학교)
1768,해외대
1769,지방사립대
1770,서울국립대(서울과학기술대학교)
1771,서울사립대(서강대학교)
1772,해외대
1773,서울사립대(중앙대학교)
1774,지방사립대
1775,지방사립대(한동대학교)
1776,서울사립대(가톨릭대학교)
1777,해외대(미국)
1778,서울사립대(홍익대학교)
1779,서울공립대(서울시립대학교)
1780,서울사립대(중앙대학교)
1781,지방거점국립대
1782,서울사립대(고려대학교)
1783,서울사립대(서강대학교)
1784,지방국립대
1785,지방사립대(인하대학교)
1786,지방사립대(한신대학교)
1787,
1788,서울사립대(동국대학교)
1789,서울사립대(연세대학교)
1790,지방사립대(인하대학교)
1791,서울사립대
1792,서울사립대(숭실대학교)
1793,지방국립대(부경대학교)
1794,서울사립대(서강대학교)
1795,서울사립대
1796,서울사립대(한양대학교)
1797,지방사립대
1798,서울사립대(서강대학교)
1799,서울사립대(중앙대학교)
1800,서울사립대(중앙대학교)
1801,지방거점국립대
1802,서울사립대(고려대학교)
1803,서울사립대(서강대학교)
1804,지방국립대
1805,지방사립대(인하대학교)
1806,지방사립대(한신대학교)
1807,
1808,서울사립대(동국대학교)
1809,서울사립대(연세대학교)
1810,지방사립대(인하대학교)
1811,서울사립대
1812,서울사립대(숭실대학교)
1813,지방국립대(부경대학교)
1814,서울사립대(서강대학교)
1815,서울사립대
1816,서울사립대(한양대학교)
1817,지방사립대
1818,서울사립대(서강대학교)
1819,서울사립대(중앙대학교)
1820,서울사립대(경희대학교)
1821,서울사립대
1822,서울사립대(중앙대학교)
1823,서울사립대(숭실대학교)
1824,서울사립대(서강대학교)
1825,지방사립대
1826,서울사립대(중앙대학교)
1827,지방사립대
1828,지방사립대
1829,지방사립대(순천향대학교)
1830,서울사립대(고려대학교)
1831,서울사립대(경기대학교)
1832,지방사립대(순천향대학교)
1833,서울사립대
1834,서울사립대(성균관대학교)
1835,지방사립대
1836,지방사립대
1837,서울사립대
1838,서울사립대
1839,지방사립대(인하대학교)
1840,서울사립대(중앙대학교)
1841,지방거점국립대(전북대학교)
1842,서울사립대(서강대학교)
1843,서울사립대(경희대학교)
1844,서울사립대(서강대학교)
1845,화공
1846,지방거점국립대
1847,지방국립대
1848,지방국립대
1849,지방사립대(영산대학교)
1850,지방사립대(순천향대학교)
1851,지방사립대
1852,지방사립대
1853,
1854,지방사립대
1855,서울국립대(서울대학교)
1856,지방사립대 
1857,서울사립대
1858,무역학과 
1859,서울사립대(한국외국어대학교)
1860,지방국립대
1861,
1862,서울사립대(서강대학교)
1863,서울사립대(서강대학교)
1864,전자공학과 
1865,서울사립대(숙명여자대학교)
1866,서울사립대(숙명여자대학교)
1867,지방사립대
1868,서울사립대(중앙대학교)
1869,서울사립대(연세대학교)
1870,서울사립대(연세대학교)
1871,해외대(미국)
1872,서울사립대
1873,지방거점국립대
1874,
1875,지방거점국립대
1876,서울사립대(고려대학교)
1877,서울사립대(아주대학교)
1878,지방거점국립대(전북대학교)
1879,지방사립대
1880,지방사립대
1881,지방국립대(부경대학교)
1882,지방국립대(인천대학교)
1883,지방사립대
1884,지방거점국립대
1885,지방사립대
1886,서울사립대
1887,지방사립대
1888,지방사립대
1889,지방사립대(순천향대학교)
1890,서울사립대(서강대학교)
1891,서울사립대(고려대학교)
1892,서울사립대
1893,
1894,지방사립대
1895,지방국립대(인천대학교)
1896,서울사립대(명지대학교)
1897,서울사립대(중앙대학교)
1898,서울사립대(서강대학교)
1899,지방거점국립대
1900,서울사립대(연세대학교)
1901,서울사립대(서강대학교)
1902,지방거점국립대
1903,서울사립대(동국대학교)
1904,지방거점국립대
1905,지방사립대(순천향대학교)
1906,서울사립대(광운대학교)
1907,지방사립대
1908,서울사립대
1909,지방사립대 
1910,해외대
1911,지방거점국립대
1912,지방사립대
1913,해외대
1914,지방거점국립대
1915,지방사립대
1916,서울사립대(고려대학교)
1917,서울사립대
1918,지방국립대
1919,서울사립대
1920,서울사립대(연세대학교)
1921,서울사립대(서강대학교)
1922,지방거점국립대
1923,서울사립대(동국대학교)
1924,지방거점국립대
1925,지방사립대(순천향대학교)
1926,서울사립대(광운대학교)
1927,지방사립대
1928,서울사립대
1929,지방사립대 
1930,해외대
1931,지방거점국립대
1932,지방사립대
1933,해외대
1934,지방거점국립대
1935,지방사립대
1936,서울사립대(고려대학교)
1937,서울사립대
1938,지방국립대
1939,서울사립대
1940,지방사립대
1941,서울사립대(아주대학교)
1942,서울사립대(서강대학교)
1943,
1944,서울사립대
1945,서울사립대
1946,서울사립대(중앙대학교)
1947,서울사립대(고려대학교)
1948,서울사립대(고려대학교)
1949,서울사립대(아주대학교)
1950,서울사립대(중앙대학교)
1951,서울사립대(이화여자대학교)
1952,지방거점국립대
1953,지방거점국립대
1954,지방국립대
1955,지방사립대(가천대학교)
1956,서울사립대(서강대학교)
1957,서울사립대(중앙대학교)
1958,서울사립대
1959,지방사립대
1960,서울사립대
1961,서울사립대(고려대학교)
1962,지방사립대(인하대학교)
1963,지방사립대
1964,서울사립대
1965,지방사립대(인하대학교)
1966,서울사립대
1967,서울사립대(한성대학교)
1968,서울사립대(동국대학교)
1969,서울사립대(한성대학교)
1970,서울사립대(경희대학교)
1971,지방국립대(인천대학교)
1972,서울사립대(중앙대학교)
1973,서울사립대
1974,지방사립대
1975,지방사립대
1976,서울사립대
1977,서울사립대(서강대학교)
1978,서울사립대(숭실대학교)
1979,지방사립대
1980,서울사립대(한국외국어대학교)
1981,지방국립대(부경대학교)
1982,서울사립대(연세대학교)
1983,지방사립대
1984,서울공립대(서울시립대학교)
1985,서울사립대(서강대학교)
1986,서울사립대
1987,서울사립대(연세대학교)
1988,서울사립대
1989,서울사립대(중앙대학교)
1990,서울사립대(중앙대학교)
1991,
1992,서울국립대(서울대학교)
1993,서울사립대(연세대학교)
1994,지방거점국립대
1995,지방사립대
1996,서울사립대(동국대학교)
1997,서울사립대
1998,지방거점국립대
1999,서울사립대(세종대학교)
2000,서울사립대(숭실대학교)
2001,서울사립대(중앙대학교)
2002,서울사립대(서강대학교)
2003,서울사립대(건국대학교)
2004,지방사립대(한동대학교)
2005,서울사립대(중앙대학교)
2006,서울사립대(고려대학교)
2007,서울사립대
2008,서울사립대(서강대학교)
2009,지방거점국립대(경북대학교)
2010,서울사립대(중앙대학교)
2011,지방사립대
2012,서울사립대(중앙대학교)
2013,지방국립대
2014,서울사립대(연세대학교)
2015,서울사립대(서강대학교)
2016,서울사립대(한국외국어대학교)
2017,서울사립대(연세대학교)
2018,서울사립대(서강대학교)
2019,전자공학과 
2020,서울사립대(고려대학교)
2021,지방거점국립대
2022,지방사립대
2023,서울사립대
2024,서울사립대(서강대학교)
2025,서울사립대(고려대학교)
2026,지방사립대(순천향대학교)
2027,지방거점국립대
2028,지방사립대
2029,서울사립대
2030,지방사립대
2031,지방사립대
2032,지방사립대
2033,
2034,서울사립대(연세대학교)
2035,서울사립대(서강대학교)
2036,서울사립대(중앙대학교)
2037,지방국립대(인천대학교)
2038,서울사립대(명지대학교)
2039,서울사립대(동국대학교)
2040,서울사립대(고려대학교)
2041,지방거점국립대
2042,지방사립대
2043,서울사립대
2044,서울사립대(서강대학교)
2045,서울사립대(고려대학교)
2046,지방사립대(순천향대학교)
2047,지방거점국립대
2048,지방사립대
2049,서울사립대
2050,지방사립대
2051,지방사립대
2052,지방사립대
2053,
2054,서울사립대(연세대학교)
2055,서울사립대(서강대학교)
2056,서울사립대(중앙대학교)
2057,지방국립대(인천대학교)
2058,서울사립대(명지대학교)
2059,서울사립대(동국대학교)
2060,서울사립대(서강대학교)
2061,지방거점국립대
2062,지방사립대
2063,지방거점국립대
2064,지방거점국립대
2065,지방사립대(순천향대학교)
2066,서울사립대(광운대학교)
2067,해외대
2068,지방거점국립대
2069,지방사립대
2070,서울사립대(고려대학교)
2071,지방사립대 
2072,지방사립대
2073,해외대
2074,서울사립대
2075,지방거점국립대
2076,지방사립대
2077,서울사립대(아주대학교)
2078,서울사립대(서강대학교)
2079,
2080,지방사립대
2081,서울사립대
2082,서울사립대
2083,지방국립대
2084,서울사립대
2085,서울사립대(중앙대학교)
2086,서울사립대(고려대학교)
2087,서울사립대(고려대학교)
2088,서울사립대(아주대학교)
2089,서울사립대(중앙대학교)
2090,지방거점국립대
2091,지방국립대
2092,지방사립대(가천대학교)
2093,서울사립대(서강대학교)
2094,서울사립대(이화여자대학교)
2095,지방거점국립대
2096,서울사립대
2097,서울사립대
2098,서울사립대(고려대학교)
2099,지방사립대(인하대학교)
2100,서울사립대
2101,지방사립대
2102,지방국립대(인천대학교)
2103,서울사립대(중앙대학교)
2104,서울사립대
2105,서울사립대(한성대학교)
2106,서울사립대(동국대학교)
2107,서울사립대(한성대학교)
2108,서울사립대(경희대학교)
2109,서울사립대
2110,지방사립대(인하대학교)
2111,지방사립대(인하대학교)
2112,지방사립대
2113,서울사립대
2114,서울사립대
2115,서울사립대(서강대학교)
2116,서울사립대(숭실대학교)
2117,지방사립대
2118,지방사립대
2119,지방국립대(인천대학교)
2120,지방국립대(인천대학교)
2121,서울사립대(연세대학교)
2122,서울공립대(서울시립대학교)
2123,지방국립대(부경대학교)
2124,서울사립대(서강대학교)
2125,서울사립대
2126,지방사립대
2127,서울사립대(연세대학교)
2128,서울사립대(연세대학교)
2129,서울사립대(중앙대학교)
2130,서울사립대
2131,서울국립대(서울대학교)
2132,서울사립대(중앙대학교)
2133,
2134,서울사립대(동국대학교)
2135,서울사립대(숭실대학교)
2136,지방사립대
2137,지방거점국립대
2138,서울사립대
2139,지방거점국립대
2140,지방사립대(한동대학교)
2141,서울사립대(건국대학교)
2142,서울사립대(서강대학교)
2143,서울사립대(중앙대학교)
2144,서울사립대(중앙대학교)
2145,서울사립대(고려대학교)
2146,서울사립대(연세대학교)
2147,지방거점국립대(경북대학교)
2148,서울사립대(서강대학교)
2149,서울사립대(서강대학교)
2150,서울사립대(중앙대학교)
2151,서울사립대
2152,서울사립대(중앙대학교)
2153,지방사립대
2154,지방사립대
2155,지방국립대(인천대학교)
2156,지방사립대
2157,해외대
2158,서울사립대(숭실대학교)
2159,서울사립대(한양대학교)
2160,지방사립대(한동대학교)
2161,서울사립대(건국대학교)
2162,서울사립대(서강대학교)
2163,서울사립대(중앙대학교)
2164,서울사립대(중앙대학교)
2165,서울사립대(고려대학교)
2166,서울사립대(연세대학교)
2167,지방거점국립대(경북대학교)
2168,서울사립대(서강대학교)
2169,서울사립대(서강대학교)
2170,서울사립대(중앙대학교)
2171,서울사립대
2172,서울사립대(중앙대학교)
2173,지방사립대
2174,지방사립대
2175,지방국립대(인천대학교)
2176,지방사립대
2177,해외대
2178,서울사립대(숭실대학교)
2179,서울사립대(한양대학교)
2180,서울사립대(서강대학교)
2181,지방거점국립대
2182,지방국립대(한경대학교)
2183,
2184,
2185,서울사립대(고려대학교)
2186,서울사립대
2187,서울사립대
2188,지방사립대
2189,서울사립대(세종대학교)
2190,메카르토닉스 
2191,지방거점국립대
2192,지방국립대(한국교통대학교)
2193,지방사립대
2194,서울사립대(경기대학교)
2195,해외대(호주)
2196,서울사립대(아주대학교)
2197,서울사립대
2198,지방사립대
2199,서울사립대(연세대학교)
2200,서울사립대(연세대학교)
2201,지방거점국립대
2202,서울사립대
2203,서울사립대
2204,지방거점국립대(부산대학교)
2205,서울사립대(중앙대학교)
2206,지방사립대
2207,서울사립대(한양대학교)
2208,서울사립대(서강대학교)
2209,서울사립대(서강대학교)
2210,서울사립대(국민대학교)
2211,서울사립대(중앙대학교)
2212,지방사립대
2213,지방거점국립대
2214,서울사립대
2215,지방사립대
2216,지방사립대
2217,서울사립대(경희대학교)
2218,서울사립대(서강대학교)
2219,서울사립대
2220,서울사립대
2221,서울사립대(홍익대학교)
2222,지방거점국립대
2223,서울사립대
2224,서울사립대(건국대학교)
2225,과학기술원
2226,지방국립대(공주대학교)
2227,
2228,서울사립대(중앙대학교)
2229,서울사립대(고려대학교)
2230,지방사립대 
2231,지방사립대 
2232,대학원
2233,서울사립대(중앙대학교)
2234,지방사립대 
2235,서울사립대
2236,지방국립대
2237,지방국립대
2238,서울사립대(고려대학교)
2239,지방거점국립대
2240,재료 
2241,서울사립대(서강대학교)
2242,서울사립대(숭실대학교)
2243,서울사립대
2244,서울사립대(한양대학교)
2245,서울사립대(연세대학교)
2246,서울사립대
2247,서울사립대(중앙대학교)
2248,지방사립대
2249,지방국립대
2250,서울사립대(아주대학교)
2251,서울사립대(중앙대학교)
2252,해외대
2253,지방거점국립대
2254,서울사립대(중앙대학교)
2255,서울사립대
2256,서울사립대(한양대학교)
2257,지방국립대
2258,지방사립대
2259,서울사립대(홍익대학교)
2260,무역학과 
2261,서울사립대(아주대학교)
2262,지방사립대(순천향대학교)
2263,지방거점국립대(경북대학교)
2264,지방사립대(인하대학교)
2265,지방사립대(인하대학교)
2266,서울사립대(고려대학교)
2267,서울사립대(연세대학교)
2268,지방거점국립대(전남대학교)
2269,지방거점국립대
2270,서울사립대(중앙대학교)
2271,지방사립대(조선대학교)
2272,서울사립대(아주대학교)
2273,서울사립대(중앙대학교)
2274,지방거점국립대
2275,서울사립대(서강대학교)
2276,
2277,서울사립대(한국외국어대학교)
2278,지방거점국립대(경북대학교)
2279,서울사립대(서강대학교)
2280,무역학과 
2281,서울사립대(아주대학교)
2282,지방사립대(순천향대학교)
2283,지방거점국립대(경북대학교)
2284,지방사립대(인하대학교)
2285,지방사립대(인하대학교)
2286,서울사립대(고려대학교)
2287,서울사립대(연세대학교)
2288,지방거점국립대(전남대학교)
2289,지방거점국립대
2290,서울사립대(중앙대학교)
2291,지방사립대(조선대학교)
2292,서울사립대(아주대학교)
2293,서울사립대(중앙대학교)
2294,지방거점국립대
2295,서울사립대(서강대학교)
2296,
2297,서울사립대(한국외국어대학교)
2298,지방거점국립대(경북대학교)
2299,서울사립대(서강대학교)
2300,서울사립대(중앙대학교)
2301,지방사립대
2302,서울사립대(중앙대학교)
2303,서울사립대(건국대학교)
2304,서울사립대(서강대학교)
2305,서울사립대(경희대학교)
2306,서울사립대(가톨릭대학교)
2307,해외대
2308,지방사립대
2309,서울사립대(상명대학교)
2310,서울사립대(중앙대학교)
2311,서울사립대(고려대학교)
2312,서울사립대(서강대학교)
2313,지방사립대
2314,서울사립대(서강대학교)
2315,지방사립대
2316,서울사립대(동국대학교)
2317,지방거점국립대
2318,서울사립대(한성대학교)
2319,지방거점국립대
2320,지방거점국립대
2321,지방사립대
2322,서울사립대(홍익대학교)
2323,서울사립대(한양대학교)
2324,서울사립대(서강대학교)
2325,지방국립대(인천대학교)
2326,서울사립대(고려대학교)
2327,
2328,서울사립대
2329,지방거점국립대(충남대학교)
2330,
2331,지방사립대
2332,
2333,서울사립대(중앙대학교)
2334,지방사립대(인하대학교)
2335,서울사립대(연세대학교)
2336,서울사립대(숭실대학교)
2337,지방사립대
2338,과학기술원
2339,지방거점국립대(부산대학교)
2340,해외대
2341,서울사립대(숭실대학교)
2342,지방사립대
2343,서울사립대(한양대학교)
2344,서울사립대(고려대학교)
2345,서울사립대
2346,서울사립대(중앙대학교)
2347,서울사립대
2348,지방사립대
2349,서울사립대(세종대학교)
2350,메카르토닉스 
2351,지방거점국립대
2352,지방국립대(한국교통대학교)
2353,지방사립대
2354,서울사립대(경기대학교)
2355,해외대(호주)
2356,서울사립대(아주대학교)
2357,서울사립대
2358,지방사립대
2359,서울사립대(연세대학교)
2360,서울사립대(중앙대학교)
2361,
2362,지방거점국립대
2363,지방국립대(한경대학교)
2364,서울사립대(서강대학교)
2365,서울사립대
2366,지방거점국립대
2367,지방사립대
2368,서울사립대(서강대학교)
2369,서울사립대(서강대학교)
2370,서울사립대(경희대학교)
2371,서울사립대(국민대학교)
2372,서울사립대
2373,지방사립대
2374,지방사립대
2375,서울사립대(중앙대학교)
2376,지방사립대
2377,지방거점국립대
2378,서울사립대(한양대학교)
2379,서울사립대(건국대학교)
2380,지방거점국립대
2381,서울사립대(한양대학교)
2382,서울사립대(건국대학교)
2383,과학기술원
2384,서울사립대(중앙대학교)
2385,지방국립대(공주대학교)
2386,서울사립대(고려대학교)
2387,지방거점국립대
2388,지방사립대 
2389,지방사립대 
2390,대학원
2391,
2392,서울사립대
2393,지방국립대
2394,지방국립대
2395,서울사립대(서강대학교)
2396,서울사립대(숭실대학교)
2397,서울사립대
2398,재료 
2399,서울사립대(고려대학교)
2400,지방거점국립대
2401,서울사립대(한양대학교)
2402,서울사립대(건국대학교)
2403,과학기술원
2404,서울사립대(중앙대학교)
2405,지방국립대(공주대학교)
2406,서울사립대(고려대학교)
2407,지방거점국립대
2408,지방사립대 
2409,지방사립대 
2410,대학원
2411,
2412,서울사립대
2413,지방국립대
2414,지방국립대
2415,서울사립대(서강대학교)
2416,서울사립대(숭실대학교)
2417,서울사립대
2418,재료 
2419,서울사립대(고려대학교)
2420,재료 
2421,서울사립대(서강대학교)
2422,서울사립대(아주대학교)
2423,서울사립대(연세대학교)
2424,서울사립대
2425,서울사립대
2426,지방사립대
2427,서울사립대(한양대학교)
2428,지방국립대
2429,서울사립대(숭실대학교)
2430,서울사립대(중앙대학교)
2431,서울사립대(한양대학교)
2432,지방국립대
2433,서울사립대(아주대학교)
2434,지방사립대(순천향대학교)
2435,서울사립대(중앙대학교)
2436,해외대
2437,무역학과 
2438,서울사립대
2439,지방사립대
2440,지방사립대(인하대학교)
2441,무역학과 
2442,지방사립대(인하대학교)
2443,서울사립대
2444,서울사립대(홍익대학교)
2445,서울사립대(아주대학교)
2446,지방사립대(조선대학교)
2447,서울사립대(아주대학교)
2448,서울사립대(고려대학교)
2449,지방거점국립대(전남대학교)
2450,지방거점국립대
2451,서울사립대(연세대학교)
2452,지방거점국립대
2453,서울사립대(서강대학교)
2454,서울사립대(중앙대학교)
2455,서울사립대(중앙대학교)
2456,
2457,서울사립대(한국외국어대학교)
2458,지방거점국립대(경북대학교)
2459,서울사립대(서강대학교)
2460,지방사립대
2461,서울사립대(중앙대학교)
2462,서울사립대(중앙대학교)
2463,서울사립대(서강대학교)
2464,서울사립대(건국대학교)
2465,서울사립대(가톨릭대학교)
2466,해외대
2467,서울사립대(상명대학교)
2468,서울사립대(중앙대학교)
2469,서울사립대(서강대학교)
2470,지방사립대
2471,서울사립대(고려대학교)
2472,지방사립대
2473,서울사립대(경희대학교)
2474,서울사립대(서강대학교)
2475,지방사립대
2476,서울사립대(한양대학교)
2477,서울사립대(서강대학교)
2478,서울사립대(한성대학교)
2479,지방거점국립대
2480,지방거점국립대
2481,지방거점국립대
2482,서울사립대(서강대학교)
2483,지방사립대
2484,서울사립대(동국대학교)
2485,서울사립대(고려대학교)
2486,지방거점국립대(충남대학교)
2487,서울사립대(연세대학교)
2488,지방국립대(인천대학교)
2489,지방사립대
2490,서울사립대(중앙대학교)
2491,지방사립대(인하대학교)
2492,
2493,서울사립대
2494,
2495,
2496,서울사립대(숭실대학교)
2497,지방사립대
2498,과학기술원
2499,지방거점국립대(부산대학교)
2500,서울사립대(중앙대학교)
2501,지방국립대
2502,지방거점국립대
2503,서울사립대(서강대학교)
2504,
2505,
2506,
2507,컴퓨터공학 
2508,서울사립대(국민대학교)
2509,
2510,봉사
2511,
2512,
2513,
2514,
2515,
2516,서울사립대(고려대학교)
2517,
2518,
2519,
2520,서울사립대(중앙대학교)
2521,지방국립대
2522,지방거점국립대
2523,서울사립대(서강대학교)
2524,
2525,
2526,
2527,컴퓨터공학 
2528,서울사립대(국민대학교)
2529,
2530,봉사
2531,
2532,
2533,
2534,
2535,
2536,서울사립대(고려대학교)
2537,
2538,
2539,
2540,지방사립대
2541,서울사립대
2542,
2543,서울사립대
2544,서울사립대(성균관대학교)
2545,지방사립대
2546,
2547,서울사립대
2548,서울사립대(서강대학교)
2549,서울사립대(홍익대학교)
2550,
2551,
2552,
2553,서울사립대(중앙대학교)
2554,서울사립대(건국대학교)
2555,
2556,
2557,서울사립대
2558,서울사립대
2559,
2560,서울사립대(성균관대학교)
2561,서울사립대
2562,서울사립대(서강대학교)
2563,지방사립대
2564,
2565,서울사립대
2566,서울사립대(홍익대학교)
2567,서울사립대
2568,
2569,
2570,지방사립대
2571,
2572,
2573,서울사립대(중앙대학교)
2574,서울사립대(건국대학교)
2575,
2576,
2577,서울사립대
2578,서울사립대
2579,서울사립대(홍익대학교)
2580,지방사립대
2581,
2582,
2583,지방거점국립대
2584,
2585,서울사립대(국민대학교)
2586,서울사립대(연세대학교)
2587,
2588,
2589,서울사립대(중앙대학교)
2590,서울사립대(중앙대학교)
2591,지방국립대(창원대학교)
2592,지방사립대
2593,서울사립대(중앙대학교)
2594,
2595,
2596,서울사립대
2597,서울공립대(서울시립대학교)
2598,지방사립대
2599,지방거점국립대
2600,지방사립대(부산가톨릭대학교)
2601,서울사립대(한양대학교)
2602,지방국립대(한국해양대학교)
2603,서울사립대(성균관대학교)
2604,지방사립대
2605,
2606,
2607,지방사립대
2608,
2609,
2610,서울사립대(홍익대학교)
2611,
2612,서울사립대(연세대학교)
2613,지방거점국립대
2614,서울사립대(중앙대학교)
2615,지방국립대(창원대학교)
2616,지방사립대
2617,
2618,서울사립대
2619,서울공립대(서울시립대학교)
2620,지방거점국립대
2621,지방사립대(부산가톨릭대학교)
2622,서울사립대(한양대학교)
2623,지방국립대(한국해양대학교)
2624,서울사립대(성균관대학교)
2625,지방사립대
2626,서울사립대
2627,지방국립대
2628,서울사립대(성균관대학교)
2629,서울사립대(성균관대학교)
2630,지방거점국립대
2631,서울사립대
2632,지방거점국립대(부산대학교)
2633,지방거점국립대(부산대학교)
2634,해외대(영국)
2635,지방사립대
2636,
2637,서울사립대
2638,서울사립대(중앙대학교)
2639,
2640,지방거점국립대
2641,지방사립대(부산가톨릭대학교)
2642,서울사립대(한양대학교)
2643,지방국립대(한국해양대학교)
2644,서울사립대(성균관대학교)
2645,지방사립대
2646,서울사립대
2647,지방국립대
2648,서울사립대
2649,
2650,지방거점국립대
2651,서울사립대
2652,지방거점국립대(부산대학교)
2653,지방사립대
2654,해외대(영국)
2655,지방사립대
2656,
2657,서울사립대
2658,서울사립대(중앙대학교)
2659,
2660,서울사립대
2661,
2662,
2663,
2664,서울사립대(중앙대학교)
2665,
2666,해외대
2667,서울사립대(중앙대학교)
2668,지방거점국립대
2669,지방사립대(인하대학교)
2670,공학 
2671,
2672,서울사립대
2673,지방국립대
2674,서울사립대(연세대학교)
2675,지방거점국립대
2676,서울사립대(고려대학교)
2677,체육학과 
2678,
2679,서울사립대(서강대학교)
2680,지방거점국립대(부산대학교)
2681,
2682,지방사립대
2683,
2684,
2685,
2686,서울사립대
2687,
2688,서울사립대(중앙대학교)
2689,
2690,해외대
2691,서울사립대(중앙대학교)
2692,지방사립대
2693,서울사립대
2694,서울사립대
2695,지방국립대
2696,서울사립대(연세대학교)
2697,지방거점국립대
2698,지방사립대(인하대학교)
2699,공학 
2700,
2701,서울사립대(서강대학교)
2702,지방거점국립대
2703,서울사립대(고려대학교)
2704,체육학과 
2705,
2706,
2707,지방사립대
2708,서울사립대(홍익대학교)
2709,서울사립대
2710,
2711,서울사립대(연세대학교)
2712,서울사립대(숭실대학교)
2713,지방사립대
2714,서울사립대(중앙대학교)
2715,서울사립대
2716,서울사립대(서강대학교)
2717,지방거점국립대
2718,
2719,
2720,지방거점국립대
2721,서울사립대
2722,지방사립대
2723,서울사립대
2724,서울사립대(숭실대학교)
2725,지방거점국립대
2726,지방사립대
2727,지방사립대
2728,지방국립대
2729,지방사립대
2730,서울사립대(중앙대학교)
2731,
2732,지방거점국립대
2733,해외대
2734,서울사립대(단국대학교)
2735,서울사립대(서강대학교)
2736,서울사립대(한양대학교)
2737,서울사립대(성균관대학교)
2738,서울사립대(가톨릭대학교)
2739,서울사립대(동덕여자대학교)
2740,서울사립대
2741,지방사립대
2742,지방국립대
2743,서울국립대(서울과학기술대학교)
2744,서울사립대(고려대학교)
2745,서울사립대
2746,서울사립대(중앙대학교)
2747,
2748,서울사립대
2749,지방거점국립대
2750,서울사립대
2751,서울사립대(서강대학교)
2752,서울사립대(홍익대학교)
2753,지방거점국립대
2754,서울사립대
2755,과학기술원
2756,서울사립대(서강대학교)
2757,서울사립대(중앙대학교)
2758,서울사립대(서강대학교)
2759,지방사립대
2760,서울사립대
2761,지방사립대
2762,지방국립대
2763,서울국립대(서울과학기술대학교)
2764,서울사립대(고려대학교)
2765,서울사립대
2766,서울사립대(중앙대학교)
2767,
2768,서울사립대
2769,지방거점국립대
2770,서울사립대
2771,서울사립대(서강대학교)
2772,서울사립대(홍익대학교)
2773,지방거점국립대
2774,서울사립대
2775,과학기술원
2776,서울사립대(서강대학교)
2777,서울사립대(중앙대학교)
2778,서울사립대(서강대학교)
2779,지방사립대
2780,서울사립대
2781,서울사립대(연세대학교)
2782,서울사립대
2783,서울사립대(동국대학교)
2784,서울사립대
2785,해외대
2786,지방국립대
2787,지방거점국립대(전북대학교)
2788,서울사립대(중앙대학교)
2789,서울사립대(중앙대학교)
2790,서울사립대(서강대학교)
2791,지방국립대(부경대학교)
2792,서울사립대(고려대학교)
2793,서울사립대
2794,서울사립대(숭실대학교)
